time,t,data/E1_35.csv
2010 W39,2010-10-03,0.111111111111111
2010 W40,2010-10-10,0.0365296803652968
2010 W41,2010-10-17,0.0127659574468085
2010 W42,2010-10-24,0.0212765957446809
2010 W43,2010-10-31,0.00454545454545455
2010 W44,2010-11-07,0
2010 W45,2010-11-14,0.00403225806451613
2010 W46,2010-11-21,0.00393700787401575
2010 W47,2010-11-28,0.00328947368421053
2010 W48,2010-12-05,0.00318471337579618
2010 W49,2010-12-12,0.0118110236220472
2010 W50,2010-12-19,0.0338461538461538
2010 W51,2010-12-26,0.0111940298507463
2010 W52,2011-01-02,0.0141242937853107
2011 W01,2011-01-09,0.0222772277227723
2011 W02,2011-01-16,0.0152505446623094
2011 W03,2011-01-23,0.0144578313253012
2011 W04,2011-01-30,0.0115606936416185
2011 W05,2011-02-06,0.00819672131147541
2011 W06,2011-02-13,0.015015015015015
2011 W07,2011-02-20,0.0112359550561798
2011 W08,2011-02-27,0.0123076923076923
2011 W09,2011-03-06,0.00655737704918033
2011 W10,2011-03-13,0.0025706940874036
2011 W11,2011-03-20,0
2011 W12,2011-03-27,0
2011 W13,2011-04-03,0
2011 W14,2011-04-10,0
2011 W15,2011-04-17,0
2011 W16,2011-04-24,0.018018018018018
2011 W17,2011-05-01,0
2011 W18,2011-05-08,0
2011 W19,2011-05-15,0
2011 W20,2011-05-22,0
2011 W21,2011-05-29,0
2011 W22,2011-06-05,0
2011 W23,2011-06-12,0
2011 W24,2011-06-19,0.0212765957446809
2011 W25,2011-06-26,0.0526315789473684
2011 W26,2011-07-03,0.032258064516129
2011 W27,2011-07-10,0.0307692307692308
2011 W28,2011-07-17,0
2011 W29,2011-07-24,0.0131578947368421
2011 W30,2011-07-31,0.0123456790123457
2011 W31,2011-08-07,0.0163934426229508
2011 W32,2011-08-14,0.0153846153846154
2011 W33,2011-08-21,0
2011 W34,2011-08-28,0.0227272727272727
2011 W35,2011-09-04,0
2011 W36,2011-09-11,0
2011 W37,2011-09-18,0.0181818181818182
2011 W38,2011-09-25,0
2011 W39,2011-10-02,0
2011 W40,2011-10-09,0
2011 W41,2011-10-16,0.0040650406504065
2011 W42,2011-10-23,0
2011 W43,2011-10-30,0
2011 W44,2011-11-06,0
2011 W45,2011-11-13,0
2011 W46,2011-11-20,0
2011 W47,2011-11-27,0.00634920634920635
2011 W48,2011-12-04,0
2011 W49,2011-12-11,0
2011 W50,2011-12-18,0.00563380281690141
2011 W51,2011-12-25,0.0105820105820106
2011 W52,2012-01-01,0.00655737704918033
2012 W01,2012-01-08,0.0136612021857923
2012 W02,2012-01-15,0.00940438871473354
2012 W03,2012-01-22,0.0220994475138122
2012 W04,2012-01-29,0.0169491525423729
2012 W05,2012-02-05,0.0344827586206897
2012 W06,2012-02-12,0.0300230946882217
2012 W07,2012-02-19,0.05
2012 W08,2012-02-26,0.0416666666666667
2012 W09,2012-03-04,0.067741935483871
2012 W10,2012-03-11,0.056547619047619
2012 W11,2012-03-18,0.067741935483871
2012 W12,2012-03-25,0.0590062111801242
2012 W13,2012-04-01,0.0387096774193548
2012 W14,2012-04-08,0.0689655172413793
2012 W15,2012-04-15,0
2012 W16,2012-04-22,0
2012 W17,2012-04-29,0.0212765957446809
2012 W18,2012-05-06,0.0078740157480315
2012 W19,2012-05-13,0
2012 W20,2012-05-20,0
2012 W21,2012-05-27,0
2012 W22,2012-06-03,0
2012 W23,2012-06-10,0
2012 W24,2012-06-17,0
2012 W25,2012-06-24,0
2012 W26,2012-07-01,0
2012 W27,2012-07-08,0
2012 W28,2012-07-15,0.0285714285714286
2012 W29,2012-07-22,0.0338983050847458
2012 W30,2012-07-29,0.0208333333333333
2012 W31,2012-08-05,0.0377358490566038
2012 W32,2012-08-12,0.0454545454545455
2012 W33,2012-08-19,0.0697674418604651
2012 W34,2012-08-26,0.0740740740740741
2012 W35,2012-09-02,0.0595238095238095
2012 W36,2012-09-09,0.06
2012 W37,2012-09-16,0.06
2012 W38,2012-09-23,0
2012 W39,2012-09-30,0.0117647058823529
2012 W40,2012-10-07,0.00327868852459016
2012 W41,2012-10-14,0.0127388535031847
2012 W42,2012-10-21,0.0160771704180064
2012 W43,2012-10-28,0.0274914089347079
2012 W44,2012-11-04,0.0249221183800623
2012 W45,2012-11-11,0.0212765957446809
2012 W46,2012-11-18,0.0347826086956522
2012 W47,2012-11-25,0.0269461077844311
2012 W48,2012-12-02,0.0305810397553517
2012 W49,2012-12-09,0.0482315112540193
2012 W50,2012-12-16,0.0721003134796238
2012 W51,2012-12-23,0.106145251396648
2012 W52,2012-12-30,0.122840067558789
2013 W01,2013-01-06,0.13953488372093
2013 W02,2013-01-13,0.195294117647059
2013 W03,2013-01-20,0.170634920634921
2013 W04,2013-01-27,0.0980810234541578
2013 W05,2013-02-03,0.0566448801742919
2013 W06,2013-02-10,0.0462046204620462
2013 W07,2013-02-17,0.015625
2013 W08,2013-02-24,0.0512820512820513
2013 W09,2013-03-03,0.0366197183098592
2013 W10,2013-03-10,0.023121387283237
2013 W11,2013-03-17,0.0175953079178886
2013 W12,2013-03-24,0.00611620795107034
2013 W13,2013-03-31,0
2013 W14,2013-04-07,0.0050251256281407
2013 W15,2013-04-14,0
2013 W16,2013-04-21,0
2013 W17,2013-04-28,0.00873362445414847
2013 W18,2013-05-05,0
2013 W19,2013-05-12,0
2013 W20,2013-05-19,0
2013 W21,2013-05-26,0
2013 W22,2013-06-02,0
2013 W23,2013-06-09,0
2013 W24,2013-06-16,0
2013 W25,2013-06-23,0
2013 W26,2013-06-30,0
2013 W27,2013-07-07,0
2013 W28,2013-07-14,0
2013 W29,2013-07-21,0
2013 W30,2013-07-28,0
2013 W31,2013-08-04,0
2013 W32,2013-08-11,0
2013 W33,2013-08-18,0
2013 W34,2013-08-25,0
2013 W35,2013-09-01,0.0136054421768707
2013 W36,2013-09-08,0.00689655172413793
2013 W37,2013-09-15,0.00666666666666667
2013 W38,2013-09-22,0.00671140939597315
2013 W39,2013-09-29,0
2013 W40,2013-10-06,0
2013 W41,2013-10-13,0.00202020202020202
2013 W42,2013-10-20,0
2013 W43,2013-10-27,0.00200400801603206
2013 W44,2013-11-03,0.00392927308447937
2013 W45,2013-11-10,0.0055045871559633
2013 W46,2013-11-17,0.00371747211895911
2013 W47,2013-11-24,0
2013 W48,2013-12-01,0.0107142857142857
2013 W49,2013-12-08,0.0136054421768707
2013 W50,2013-12-15,0.0305084745762712
2013 W51,2013-12-22,0.0527156549520767
2013 W52,2013-12-29,0.0563002680965147
2014 W01,2014-01-05,0.0453938584779706
2014 W02,2014-01-12,0.0373205741626794
2014 W03,2014-01-19,0.0216110019646365
2014 W04,2014-01-26,0.0347826086956522
2014 W05,2014-02-02,0.0163636363636364
2014 W06,2014-02-09,0.0285714285714286
2014 W07,2014-02-16,0.0230905861456483
2014 W08,2014-02-23,0.00892857142857143
2014 W09,2014-03-02,0.0191972076788831
2014 W10,2014-03-09,0.0227272727272727
2014 W11,2014-03-16,0.0180831826401447
2014 W12,2014-03-23,0
2014 W13,2014-03-30,0
2014 W14,2014-04-06,0
2014 W15,2014-04-13,0
2014 W16,2014-04-20,0
2014 W17,2014-04-27,0
2014 W18,2014-05-04,0
2014 W19,2014-05-11,0
2014 W20,2014-05-18,0.0150375939849624
2014 W21,2014-05-25,0
2014 W22,2014-06-01,0
2014 W23,2014-06-08,0
2014 W24,2014-06-15,0
2014 W25,2014-06-22,0
2014 W26,2014-06-29,0
2014 W27,2014-07-06,0
2014 W28,2014-07-13,0.00684931506849315
2014 W29,2014-07-20,0
2014 W30,2014-07-27,0
2014 W31,2014-08-03,0.00649350649350649
2014 W32,2014-08-10,0
2014 W33,2014-08-17,0
2014 W34,2014-08-24,0
2014 W35,2014-08-31,0.00684931506849315
2014 W36,2014-09-07,0.0377358490566038
2014 W37,2014-09-14,0.0116959064327485
2014 W38,2014-09-21,0
2014 W39,2014-09-28,0.0118343195266272
2014 W40,2014-10-05,0
2014 W41,2014-10-12,0.0111111111111111
2014 W42,2014-10-19,0.00596421471172962
2014 W43,2014-10-26,0.00754716981132075
2014 W44,2014-11-02,0.0182149362477231
2014 W45,2014-11-09,0.0294117647058824
2014 W46,2014-11-16,0.0541012216404887
2014 W47,2014-11-23,0.106007067137809
2014 W48,2014-11-30,0.143100511073254
